delivery_no,customer_name,invoice_date_raw,customer_order_no,instruction_no,product_name,spec,color,qty,unit,unit_price,amount,remark,source_sheet
AH2601055,福建安恒致远鞋业有限公司,2026-01-16 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,28.0,Y,13.5,378.0,,安恒帐单
AH2601055,福建安恒致远鞋业有限公司,2026-01-16 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,345.0,Y,13.5,4657.5,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",元素粉159-77-06,4.0,Y,6.3,25.2,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",元素粉159-77-06,61.0,Y,6.3,384.3,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",元素粉159-77-06,8.0,Y,6.3,50.4,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",传统绿072-26-10,15.0,Y,6.3,94.5,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",传统绿072-26-10,2.0,Y,6.3,12.6,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",传统绿072-26-10,30.0,Y,6.3,189.0,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",传统绿072-26-10,14.0,Y,6.3,88.2,,安恒帐单
AH2601056,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,D027纹单层网布,"250-260g 54""",传统绿072-26-10,11.0,Y,6.3,69.3,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,143.0,Y,4.3,614.9,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,56.0,Y,4.3,240.8,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,84.0,Y,4.3,361.2,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,1257.0,Y,4.3,5405.1,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,164.0,Y,4.3,705.2,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,235.0,Y,4.3,1010.5,,安恒帐单
AH2601057,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,K106/DJT 1834 FLECK TEX纹 单层网布,"54 """,黑色139-18-00,487.0,Y,4.3,2094.1,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",淡可可014-47-06,163.0,Y,6.0,978.0,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",淡可可014-47-06,305.0,Y,6.0,1830.0,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",淡可可014-47-06,9.0,Y,6.0,54.0,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",淡可可014-47-06,46.0,Y,6.0,276.0,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",海盐色036-90-02,3.0,Y,6.0,18.0,,安恒帐单
AH2601058,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",海盐色036-90-02,8.0,Y,6.0,48.0,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,92.0,Y,16.5,1518.0,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,92.0,Y,16.5,1518.0,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,35.0,Y,16.5,577.5,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,82.0,Y,16.5,1353.0,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,25.0,Y,16.5,412.5,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,76.0,Y,16.5,1254.0,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,381.0,Y,16.5,6286.5,,安恒帐单
AH2601059,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24100 三明治网布,"430g  54""",暗黑色139-18-00,131.0,Y,16.5,2161.5,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,84.0,Y,13.5,1134.0,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,15.0,Y,13.5,202.5,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,178.0,Y,13.5,2403.0,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,459.0,Y,13.5,6196.5,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,1.0,Y,13.5,13.5,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,1.0,Y,13.5,13.5,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,42.0,Y,13.5,567.0,,安恒帐单
AH2601060,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,CL24121  三明治网布,"430g  54""",竞争红014-48-36,14.0,Y,13.5,189.0,,安恒帐单
AH2601061,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,BK-Q01单层网布,"260g 54""",黄色037-77-37,4.0,Y,5.5,22.0,,安恒帐单
AH2601061,福建安恒致远鞋业有限公司,2026-01-17 00:00:00,,,BK-Q01单层网布,"260g 54""",黄色037-77-37,66.0,Y,5.5,363.0,,安恒帐单
AH2601062,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,FMD-F2-066 格子布,"54""",海盗黑155-31-00,3.0,Y,15.0,45.0,,安恒帐单
AH2601062,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,FMD-F2-066 格子布,"54""",海盗黑155-31-00,7.0,Y,15.0,705.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,224.0,Y,13.5,3024.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,177.0,Y,13.5,2389.5,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,9.0,Y,13.5,121.5,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,160.0,Y,13.5,2160.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,120.0,Y,13.5,1620.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,34.0,Y,13.5,459.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,25.0,Y,13.5,337.5,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,2.0,Y,13.5,27.0,,安恒帐单
AH2601063,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,2.0,Y,13.5,27.0,,安恒帐单
AH2601064,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,26.0,Y,13.5,351.0,,安恒帐单
AH2601064,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,69.0,Y,13.5,931.5,,安恒帐单
AH2601064,福建安恒致远鞋业有限公司,2026-01-18 00:00:00,,,CL24121 三明治网布,"54""430g",表情粉154-77-21,45.0,Y,13.5,607.5,,安恒帐单
AH2601065,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹单层网布,"54"" 250-260g",冷灰色AC4N,78.0,Y,6.3,491.4,,安恒帐单
AH2601065,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹单层网布,"54"" 250-260g",冷灰色AC4N,4.0,Y,6.3,25.2,,安恒帐单
AH2601065,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹单层网布,"54"" 250-260g",冷灰色AC4N,443.0,Y,6.3,2790.9,,安恒帐单
AH2601065,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹单层网布,"54"" 250-260g",胜利蓝126-21-11,770.0,Y,6.3,4851.0,,安恒帐单
AH2601065,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹单层网布,"54"" 250-260g",胜利蓝126-21-11,1182.0,Y,6.3,7446.6,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CK网布,230*54,蝴蝶兰14-3612TPG,47.0,Y,4.8,225.6,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CK网布,230*54,蝴蝶兰14-3612TPG,3.0,Y,4.8,14.4,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,FMD-F2-066 格子布,"54 """,黑色,7.0,Y,15.0,105.0,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,FMD-F2-066 格子布,"54 """,黑色,1.0,Y,15.0,15.0,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,YY5983纹 三明治网布,"380G*54""",白色109-98-01,7.0,Y,13.8,96.6,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,YY5983纹 三明治网布,"380G*54""",白色109-98-01,18.0,Y,13.8,248.4,,安恒帐单
AH2601066,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,YY5983纹 三明治网布,"380G*54""",白色109-98-01,1.0,Y,13.8,13.8,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,佳积布,"180g 54""",黑色,456.0,Y,3.9,1778.4,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,佳积布,"180g 54""",黑色,309.0,Y,3.9,1205.1,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,佳积布,"180g 54""",黑色,309.0,Y,3.9,1205.1,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,佳积布,"180g 54""",黑色,150.0,Y,3.9,585.0,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,佳积布,"180g 54""",黑色,21.0,Y,3.9,81.9,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,YY5983纹 三明治网布,"380G*54""",黑色139-18-00,11.0,Y,13.8,151.8,,安恒帐单
AH2601067,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,YY5983纹 三明治网布,"380G*54""",黑色139-18-00,12.0,Y,13.8,165.6,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,269.0,Y,16.5,4438.5,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,104.0,Y,16.5,1716.0,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,6.0,Y,16.5,99.0,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,60.0,Y,16.5,990.0,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,62.0,Y,16.5,1023.0,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,117.0,Y,16.5,1930.5,,安恒帐单
AH2601068,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,CL24100三明治网布,"430g  54""",暗黑色139-18-00,64.0,Y,16.5,1056.0,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,D027纹  单层网布,"250-260g 54""",胜利蓝126-21-11,324.0,Y,6.3,2041.2,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,BK-Q01单层网布,"260g 54""",虚拟粉144-57-41,2.0,Y,5.5,11.0,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,BK-Q01单层网布,"260g 54""",虚拟粉144-57-41,22.0,Y,5.5,121.0,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,镂空圆孔YS0391纹 单层网布,"310-320g *54""",海盐色036-90-02,266.0,Y,9.8,2606.8,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,BK-Q01  单层网布,"260g 54""",黄色053-79-38,1.0,Y,5.5,5.5,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJT-6515 单层网布,"54 """,紫色160-71-05,3.0,Y,9.5,28.5,,安恒帐单
AH2601069,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJT-6515 单层网布,"54 """,逃离灰 039-65-02,16.0,Y,9.5,152.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,19.0,Y,6.0,114.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,9.0,Y,6.0,54.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,10.0,Y,6.0,60.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,16.0,Y,6.0,96.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,30.0,Y,6.0,180.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,27.0,Y,6.0,162.0,,安恒帐单
AH2601070,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 POLYPAG单层网布,"240g 54""",黑色139-18-00,213.0,Y,6.0,1278.0,,安恒帐单
AH2601071,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 单层网布,"240g 54""",黑色,3.0,Y,6.0,18.0,,安恒帐单
AH2601071,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 单层网布,"240g 54""",黑色,3.0,Y,6.0,18.0,,安恒帐单
AH2601071,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 单层网布,"240g 54""",黑色,5.0,Y,6.0,30.0,,安恒帐单
AH2601071,福建安恒致远鞋业有限公司,2026-01-19 00:00:00,,,DJ132 单层网布,"240g 54""",黑色,4.0,Y,6.0,24.0,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,418.0,Y,13.5,5643.0,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,106.0,Y,13.5,1431.0,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,139.0,Y,13.5,1876.5,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,595.0,Y,13.5,8032.5,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,21.0,Y,13.5,283.5,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,15.0,Y,13.5,202.5,,安恒帐单
AH2601072,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布  耐黄,"430g  54""",白色109-98-01,56.0,Y,13.5,756.0,,安恒帐单
AH2601073,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布,"430g  54""",暗黑色139-18-00,154.0,Y,13.5,2079.0,,安恒帐单
AH2601073,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布,"430g  54""",暗黑色139-18-00,56.0,Y,13.5,756.0,,安恒帐单
AH2601073,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布,"430g  54""",暗黑色139-18-00,164.0,Y,13.5,2214.0,,安恒帐单
AH2601073,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121 三明治网布,"430g  54""",暗黑色139-18-00,591.0,Y,13.5,7978.5,,安恒帐单
AH2601073,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24121三明治网布,"430g  54""",表情粉154-77-21,302.0,Y,13.5,4077.0,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,108.0,Y,16.5,1782.0,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,92.0,Y,16.5,1518.0,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,22.0,Y,16.5,363.0,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,5.0,Y,16.5,82.5,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,233.0,Y,16.5,3844.5,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,99.0,Y,16.5,1633.5,,安恒帐单
AH2601074,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,CL24100三明治网布,"430g  54""",蓝色ADWW,30.0,Y,16.5,495.0,,安恒帐单
AH2601075,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,XF8021纹 三明治网布,"350g/Y 54""",白色109-98-01,63.0,Y,9.5,598.5,,安恒帐单
AH2601075,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,XF8021纹 三明治网布,"350g/Y 54""",白色109-98-01,369.0,Y,9.5,3505.5,,安恒帐单
AH2601075,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,XF8021纹 三明治网布,"350g/Y 54""",白色109-98-01,416.0,Y,9.5,3952.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,60.0,Y,9.0,540.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,24.0,Y,9.0,216.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,36.0,Y,9.0,324.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,542.0,Y,9.0,4878.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,93.0,Y,9.0,837.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,132.0,Y,9.0,1188.0,,安恒帐单
AH2601076,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,214.0,Y,9.0,1926.0,,安恒帐单
AH2601077,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,69.0,Y,9.0,621.0,,安恒帐单
AH2601077,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,100.0,Y,9.0,900.0,,安恒帐单
AH2601077,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,209.0,Y,9.0,1881.0,,安恒帐单
AH2601077,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,73.0,Y,9.0,657.0,,安恒帐单
AH2601077,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,354纹 单层网,"280-290g  54""",黑色139-18-00,3.0,Y,9.0,27.0,,安恒帐单
AH2601078,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,BK-Q01单层网布,"260g*54""",蓝色116-85-09,50.0,Y,5.5,275.0,,安恒帐单
AH2601078,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,BK-Q01单层网布,"260g*54""",蓝色116-85-09,3.0,Y,5.5,16.5,,安恒帐单
AH2601078,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,BK-Q01单层网布,"260g*54""",海军蓝126-21-11,51.0,Y,5.5,280.5,,安恒帐单
AH2601078,福建安恒致远鞋业有限公司,2026-01-20 00:00:00,,,BK-Q01单层网布,"260g*54""",海军蓝126-21-11,3.0,Y,5.5,16.5,,安恒帐单
