product_code,name,spec,color,base_unit
20IM00225,"白色 佳积布 54"" 120g A-01",,白色,Y
WB16634,"180G白色佳积布 AW ALDO 54""",,白色,码
WD004338,"220G 浅褐色鸡皮绒54""",,LTTAUPE浅褐色,码
WD004339,"220G 浅棕色鸡皮绒54""",,浅棕色0774,码
WD004385,"230G 浅灰色BK网布54""",,LTGREY浅灰色,码
WJ000591,"180G浅灰色佳积布54""",,LTGREY浅灰色,码
WD003685,"220G 棕色 TANGO SUEDE弹力超纤布54""",,棕色,码
25IM00112,"白色莱卡布160g54""",,白色,Y
25MS0092,"浅蓝af29 CL21056 单层网布 54""纸质补单号：1035",,浅蓝af29,Y
WD004403,"220G 米色鸡皮绒54""",,#06-BEIGE米色,码
WD004404,"220G 深棕色鸡皮绒54""",,#13DKBROWN深棕色,码
WD004405,"220G 棕色鸡皮绒54""",,5-TAN棕色,码
WJ000253,"250G/Y 白色 佳积布 54""","54""",白色,码
WN000241,"尔克白色210D牛津布54""",,尔克白色,码
25IM00053,"果酱粉 152-85-11 BK网布 54""200g;",,果酱粉152-85-11,Y
25MS01623,"果酱粉152-85-11 CL24140纹 54""",,果酱粉152-85-11,码
WJ000254,"250G/Y 黑色 佳积布 54""","54""",黑色,码
WD002639,"黑色 TANGO SUEDE麂皮绒54""",,JETBLACK黑色,码
WD002640,"驼色 TANGO SUEDE麂皮绒54""",,CARAMEL驼色,码
25MS01620,"海盐色036-90-02 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,海盐色036-90-02,Y
WN000242,"微晶白色210D牛津布54""",,微晶白色,码
25MS00807,"摩根石(12-2901 TPG) YS-0731 三明治网布 54""",,摩根石12-2901TPG,Y
25FB00098,"雕褐色(14-1310 TPG) 毛巾布54""",,雕褐色14-1310TPG,Y
25FB01262,"8安 暖沙色(15-1214 TPG) 帆布54""",,暖沙色15-1214TPG,Y
25FB00207,"黑影藍(19-3906 TPG) 毛巾布 54""",,黑影藍19-3906TPG,Y
25FB00208,"8安 和風紫(15-1906 TPG) 帆布 54""",,和風紫15-1906TPG,Y
23FB01340,"8安 蚝蘑(13-4201 TPG) 帆布54""",,蚝蘑13-4201TPG,Y
23FB00296,"米白(11-0701 TPX) 毛巾布54""",,米白11-0701 TPX-1,Y
25FB01505,蘆蓿白(12-0104TPG) 双面莱卡布 1.5m,,蘆蓿白12-0104TPG,Y
25FB01506,"蘆蓿白(12-0104 TPG) 180g 丝光布 54""",,蘆蓿白12-0104TPG,Y
25FB01507,蘆蓿白(12-0104 TPG) 110g 佳积布 1.5m,,蘆蓿白12-0104TPG,Y
25MS01627,蘆蓿白(12-0104 TPG) QS-14736三明治网布 1.4m,,蘆蓿白12-0104TPG,Y
WJ000597,"220G 浅褐色佳积布54""",,#28LTTAUPE浅褐色,码
25MS01417,"淡橘色16-1441TPG YS-125纹 310g 粗网 54""",,淡橘色16-1441TPG,Y
25MS00598,"阴影灰17-6206TPG 180g 天鹅绒54""",,阴影灰17-6206TPG,Y
24FB01377,"线灰16-1305TPG 180g 天鹅绒54""",,线灰16-1305TPG,Y
WD004457,"220G 浅蓝色鸡皮绒54""",,浅蓝色,码
WD004407,"220G 深棕色鸡皮绒54""",,深棕色1127328,码
25MS01599,"禾山红13-1017TPG YSK133纹220g 单层网布 54"" 加硬",,禾山红13-1017TPG,Y
25MS01600,"禾山红13-1017TPG K107 250g 单层网布 54""",,禾山红13-1017TPG,Y
25MS01601,"雾紫色15-3807TPG K107 250g 单层网布 54""",,雾紫色15-3807TPG,Y
25MS01602,"亮白色11-4001TPG YSK133纹220g 单层网布 54"" 加硬",,亮白色11-4001TPG,Y
25MS01596,"梨黄色11-0623TPG K107 250g 单层网布 54""",,梨黄色11-0623TPG,Y
WK000320,"(SS26)230G/Y 幻影灰15-4703TPG K208网布53""",,幻影灰,码
WK000321,"(SS26)230G/Y 黑色 K208网布54""",,黑色,码
WD004465,"220G 浅棕色鸡皮绒54""",,#766浅棕色,码
WD004466,"220G 褐色鸡皮绒54""",,#806褐色,码
25MS00423,"白色109-98-01 YHM 354 单层网布 54"" 耐黄",,白色109-98-01,Y
25MS01622,"蓝色121-75-11 K106 单层网布 54""",,蓝色121-75-11,Y
WK000327,"230G 冠军白色K208网布54""",,冠军白色,码
WD004367,"635U马卡龙蓝 YS2323猫舌布54""",,马卡龙蓝,码
WK000322,"230G/Y 宝石蓝19-3953TPG K208网布54""",,宝石蓝19-3953TPG,码
WK000324,"230G/Y 珊瑚色NEON CORAL K208网布54""",,珊瑚色,码
WK000325,14-1508TPG中粉280G K208网布,"54""",14-1508TPG中粉,码
25MS01645,"浅绿5487C DH1503小圆点 网布54""",,浅绿5487C,Y
WD004482,"220G 深棕色鸡皮绒54""",,DKBROWN深棕色,Y
WD004484,"220G 棕色鸡皮绒54""",,MONKROBE棕色,码
25MS01625,"沙色034-84-05 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,沙色034-84-05,Y
25MS01624,"海盐色036-90-02 YHM 354 单层网布 54"" 耐黄",,海盐色036-90-02,Y
24MS02135,"能量红Energy Red 011-46-40 D01 230-250g 单层网布 54""",,能量红011-46-40,Y
WK000317,(SS26)230G/Y 亮白色11-0601TCX K208网布54″,,亮白色11-0601TCX,码
WK000318,"230G/Y 幻影蓝13-4103TPG K208网布54""",,幻影蓝13-4103TPG,码
WK000319,"230G/Y 铁灰18-4005TPG K208网布54""",,铁灰18-4005TPG,码
25MS01633,"浅褐Sport beige 035-73-04 YS-K086 280-290g 单层网布 54""",,浅褐035-73-04,Y
25FB01274,"紫色160-71-05 DJT-6515 单层网布 54""",,紫色160-71-05,Y
25FB01326,"陶土色024-75-07 YS571 单层网布 530g 54""",,陶土色024-75-07,Y
25FB01328,"烧红色015-33-25 YS5908小圆孔三明治网布 380g 54""",,烧红色015-33-25,Y
25MS01399,"梅粉154-63-12 CL24140纹 三层网 54""",,梅粉154-63-12,Y
25MS01400,"梅粉154-63-12 200g Bk网布 54""",,梅粉154-63-12,Y
25MS01545,"果酱粉152-85-11 YH M 354纹 290g 单层网 54""",,果酱粉152-85-11,Y
25MS00527,"宁静绿080-77-06 K106/DJT1834 单层网布 54""",,宁静绿080-77-06,Y
25MS01647,"粉色152-57-30 YS-K086 280-290g 单层网布 54""",,粉色152-57-30,Y
25MS01652,"灰褐029-39-08 YS-K086 280-290g 单层网布 54""",,灰褐029-39-08,Y
25MS01694,"米黄038-84-04 YS-K086 280g-290g 单层网布 54""",,米黄038-84-04,Y
WD004562,"250-260G白色 拉毛四面弹54""",,白色,码
WK000323,"230G/Y 海盗黑19-4305TPG K208网布54""",,海盗黑,码
25FB00362,"黄色050-85-29 260g BK-Q01单层网布 54""",,黄色050-85-29,Y
25FB00345,"蓝色120-62-25 JFD1363 三明治网布 54""",,蓝色120-62-25,Y
25FB00378,"蓝色116-85-09 260g BK-Q01单层网布 54""",,蓝色116-85-09,Y
25FB00648,"黑色 佳积布230G 54""",,黑色,Y
25FB01516,"深蓝色117-31-18 小椭圆三明治网布 54""",,深蓝色117-31-18,Y
25FB01514,"黑色139-18-00 DJT-6515 单层网布 54""",,黑色139-18-00,Y
25MS01374,"虚拟粉 144-57-41 BK-Q01单层网布 260g 54""",,虚拟粉144-57-41,Y
25MS01064,"白色109-98-01 BK单层网布240g 54""",,分化紫色豹纹,Y
25FB01321,"沙土152-55-11 DJT-6515 单层网布 54""",,沙土152-55-11,Y
25FB01591,"白色109-98-01 DJT-6515 单层网布 分化底色桃汁粉 016-73-20+紫色 008-36-10 豹纹图案+防脱纱 54""",,分化底色桃汁粉016-73-20+紫色008-36-10豹纹图案,Y
25FB00876,"雪白色11-0602TPG YS1066纹230g 平布 54""",,雪白色11-0602TPG,Y
18MS01696,"白色109-98-01 CL22114 三层网 54""",,白色109-98-01,Y
25FB01642,"白色109-98-01 220g佳积布54"" 分化蓝色马赛克",,分化蓝色马赛克,Y
WD004591,11-0601TPG白色丝光莱卡250G 54“,"54""",11-0601TPG白色,码
25FB00613,"净粉色Pure Pink 011-87-11 DJ132 240g POLYPAG单层网布 54""",,净粉色011-87-11,Y
25PU00814,"蓝色 126-21-11 1.4mm D32纹 太空PU 54"" 优剥 透心",,蓝色126-21-11,Y
25FB00353,"灰色000-73-00 DJ132 240g POLYPAG单层网布 54""",,灰色000-73-00,Y
25FB00392,"海盐色036-90-02 DJ132 240g POLYPAG单层网布 54""",,海盐色036-90-02,Y
25FB01648,"棕色030-73-12 DJ132 240g POLYPAG单层网布 54"" 分化 黑色圆点",,棕色030-73-12分化黑色圆点,Y
25MS00466,灰色000-27-00 DJ132 单层网布 240g 54“,,灰色000-27-00,Y
25MS00707,"深绿色091-24-14 354纹 280-290g 单层网 54""",,深绿色091-24-14,Y
25MS00709,"软灰色Soft Grey 047-82-01 354纹 280-290g 单层网 54""",,软灰色047-82-01,Y
25MS00710,"软灰色Soft Grey 047-82-01 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,软灰色047-82-01,Y
25MS01729,"虚拟粉 144-57-41 240g  DJ132 POLYPAG 单层网布 54""",,虚拟粉144-57-41,Y
25MS01803,"260g 黑色 139-18-00 BK-Q01单层网布 54""",,黑色139-18-00,Y
25FB01280,"粉色 151-66-26 DJT-6515 单层网布 54""",,粉色151-66-26,Y
25FB01285,"蓝色120-62-25 BK 200g 网布54""",,蓝色120-62-25,Y
25FB01535,"蓝色 117-31-18 YS12984纹 320g三明治网布 54""",,蓝色117-31-18,Y
25FB01587,"白色 109-98-01 DJT1429 网布54""",,白色109-98-01,Y
25FB01643,"黑色139-18-00 DJT1429 网布54""",,黑色139-18-00,Y
25MS00429,"蓝色116-85-09 YHM354 单层网布 54""",,蓝色116-85-09,Y
25MS01636,"蓝色 126-21-11 WX-018 260g 毛巾布 54""",,蓝色126-21-11,Y
25MS01643,"橘色 030-71-41  220g -230G莱卡布54""",,橘色030-71-41,Y
25MS01655,蓝色 126-21-11 200g 组织布54“,,蓝色126-21-11,Y
25MS01673,"胜利红009-39-36220g -230G莱卡布54""",,胜利红009-39-36,Y
25MS01674,白色 109-98-01 200g 组织布54“,,白色109-98-01,Y
25MS01675,"深蓝109-55-25 220g -230G莱卡布54""",,深蓝109-55-25,Y
25MS01676,"白色 109-98-01 CL24154纹 430g三明治网布 54""",,白色109-98-01,Y
24MS02311,"白色109-98-01  360g-380g 提花空气层54""凤化黑莓/紫色豹纹",,凤化黑莓/紫色豹纹,Y
25MS01769,"紫色008-36-10 D027纹 250-260g单层网布 54""",,紫色008-36-10,Y
25MS01770,"粉色151-66-26 D027纹 250-260g单层网布 54""",,粉色151-66-26,Y
17FB00517,"白色 佳积布250G 54""",,白色,Y
25MS01774,紫色008-36-10 佳积布 54“250g,,紫色008-36-10,Y
25MS01775,"紫色008-36-10 250g 佳积布 54""",,紫色008-36-10,Y
25MS01785,"粉色151-66-26 DJ132 POLYPAG 单层网布 240g 54""",,粉色151-66-26,Y
25RF00160,"150g 羽绒灰13-4303TPG 天鹅绒54""",,羽绒灰13-4303TPG,Y
25FB00375,"蓝色107-75-06 DJ132 240g POLYPAG单层网布 54""",,蓝色107-75-06,Y
25FB00376,"蓝色107-75-06 260g BK-Q01单层网布 54""",,蓝色107-75-06,Y
25MS01805,"灰色 028-56-06 260g BK 单层网布 54""",,灰色028-56-06,Y
25FB01323,"蓝色107-75-06 K106/DJT 1834 FLECK TEX纹 单层网布 54""+5mm 白色 高弹EVA 54""",,蓝色107-75-06,张
25FB01656,"逃离灰 039-65-02 DJT-6515 单层网布 54""",,逃离灰039-65-02,Y
25MS01460,"米色034-75-11 354纹 280-290g 单层网 54""",,米色034-75-11,Y
25MS01461,"米色034-75-11 K106/DJT 1834 FLECK TEX纹 单层网布 54""",,米色034-75-11,Y
25FB01653,"西装灰19-0203TPG 灯芯绒 54""",,西装灰19-0203TPG,Y
25FB01654,"原始色11-0606TPG 灯芯绒 54""",,原始色11-0606TPG,Y
25MS01814,"银色 YS89 250g 有光莱卡布54""",,银色,Y
25FB01613,"红色 012-41-36 DJT-6515 单层网布 54""",,红色012-41-36,Y
25FB01698,"蓝色107-75-06 D01单层网布 54""",,蓝色107-75-06,Y
WK000351,"280G 白色(11-4001TPG) K208网布54""",,白色11-4001TPG,码
WD004647,11-0604米白丝光莱卡250G54“,,11-0604米白,码
WD004649,黑色丝光莱卡250G54“,,黑色,码
25FB01042,"橄榄绿044-36-10 YS571 单层网布 530g 54""",,橄榄绿044-36-10,Y
25FB01046,"橄榄绿044-36-10 YS5908小圆孔 三明治网布 380g 54""",,橄榄绿044-36-10,Y
25FB01174,"灰色031-78-00 DJT1834纹 单层网布 54""",,灰色031-78-00,Y
25FB01189,"朦胧绿051-61-04 240g 丝光布 54""（YS607）",,朦胧绿051-61-04,Y
25MS01709,"蔚淡蓝12-4303TPG YSK133纹220g 单层网布 54""",,蔚淡蓝12-4303TPG,Y
25MS01738,"象牙白11-4202TPG YSK133纹220g 单层网布 54""",,象牙白11-4202TPG,Y
25MS01744,"北极狼白12-0602TPG YSK133纹220g 单层网布 54""",,北极狼白12-0602TPG,Y
25MS01748,"发光绿12-0525TPG YSK133纹220g 单层网布 54""",,发光绿12-0525TPG,Y
25MS01863,"透明黄11-0617TPG YS-125纹310g 粗网 54""",,透明黄11-0617TPG,Y
24MS01756,"白色 YSK133纹 220g 单层网布54""",,白色,Y
25MS01871,"梅李色18-1506TPG YS-125纹310g 粗网 54""",,梅李色18-1506TPG,Y
25MS01874,白色 YSK133纹 单层网布137cm,,白色,Y
25MS01877,"豆腐色11-4801TPG YS-125纹310g 粗网 54""",,豆腐色11-4801TPG,Y
WK000333,"230G/Y  椒红18-1657TPG K208网布54""",,椒红,码
WK000334,"230G/Y 繁星粉17-2033TPG K208网布54""",,繁星粉,码
WD004690,14-4811蓝绿丝光莱卡250G 54“,,14-4811蓝绿,码
WD004634,黑色 YS2323猫舌布54″,,黑色,码
25FB00942,"白色 220g 莱卡布 54""",,白色,Y
25FB01504,"灰青綠(16-0518 TPG) 莱卡布54""",,灰青綠16-0518TPG,Y
25MS00972,"白色 新K208 网布 54"" 260G",,白色,Y
25FB00590,"8安 赤熱綠(13-0442 TPG) 帆布 54""",,赤熱綠13-0442TPG,Y
25FB00589,"8安 暗雲杉綠(19-4524 TPG) 帆布 54""",,暗雲杉綠19-4524TPG,码
25FB00210,"鍍銀灰(14-0000 TPG) 毛巾布 54""",,镀银灰14-0000TPG,码
25FB00203,"8安 摩根石(12-2901 TPG) 帆布 54""",,摩根石12-2901TPG,码
24MS02452,"水滴灰(14-4104 TPG) YS-0731 三明治网布 54""",,水滴灰14-4104TPG,Y
23MS01809,"潔白(11-4800 TPG) YS-0731 三明治网布 54""",,潔白11-4800TPG,码
WK000357,"230G K208黑网布56""",,黑色,码
WS001874,400G/Y浅黄棕15-1217TPGYS028三明治网布54“,,浅黄棕15-1217TPG,码
WS001878,"400G/Y苍白紫红13-2803TPG YS028三明治网布54""",,苍白紫红13-2803TPG,码
WS001873,"400G/Y 浅紫15-3716TPG YS028三明治网布54""",,浅紫15-3716TPG,码
WS001875,"400G/Y深玫红18-2133TPGYS028三明治网布54""",,深玫红18-2133TPG,码
WS001877,"400G/Y 芍药蓝19-4029TPGYS028三明治网布54""",,芍药蓝19-4029TPG,码
WS001879,"400G/Y 黑色YS028三明治网布54""",,黑色,码
WD003687,"220G 深蓝色 TANGO SUEDE弹力超纤布54""",,67NAVY深蓝色,码
WD003772,"220G 米色 TANGO SUEDE弹力超纤布54""",,08-BEIGE米色,码
WS001937,400G/Y 砾石棕14-0002TPG YS028三明治网布54“,,砾石棕14-0002TPG,码
WS001938,"400G/Y 靛蓝色19-4028TPG YS028三明治网布54""",,靛蓝色19-4028TPG,码
25FB00240,"白色109-98-01 200g WWDB0633 网布 54""",,白色109-98-01,Y
25FB00288,"黑色139-18-00 YS-028 三明治网54""",,黑色139-18-00,Y
25FB00316,"黑色139-18-00180g WWDB0633 网布 54""",,黑色139-18-00,Y
25FB00659,"红色009-39-36 WWDB0633 200g 佳积布 54""",,红色009-39-36,Y
25FB01016,"蓝色 118-30-29 小椭圆三明治网布 54""",,蓝色118-30-29,Y
25FB01017,"灰色 000-47-00 小椭圆三明治网布 54""",,灰色000-47-00,Y
25FB01018,"白色109-98-01YS1060 小椭圆三明治网布 54""",,白色109-98-01,Y
25FB01022,"新灰色 031-78-00 佳积布 54""250g",,新灰色031-78-00,Y
25FB01024,"表情粉154-77-21 YH-H29W 350g单层网布 54""",,表情粉154-77-21,Y
25FB01025,"蓝色 118-30-29 YH-H29W 350g 单层网布 54""",,蓝色118-30-29,Y
25FB01027,"陀螺色 154-62-08 佳积布 54""250g",,陀螺色154-62-08,Y
25FB01028,"雾蓝色 126-50-07 佳积布 54""250g",,雾蓝色126-50-07,Y
25FB01031,"传统绿 059-40-11 佳积布 54""250g",,传统绿059-40-11,Y
25FB01034,"表情粉 154-77-21  佳积布 54""250g",,表情粉154-77-21,Y
25FB01036,"扭曲绿 091-63-26 佳积布 54""250g",,扭曲绿091-63-26,Y
25FB01037,"幻影紫 142-24-12 佳积布 54""250g",,幻影紫142-24-12,Y
25FB01044,"白色109-98-01 佳积布230G54""",,白色109-98-01,Y
25FB01045,"黑色139-18-00 佳积布230G54""",,黑色139-18-00,Y
25FB01054,"蓝色 126-21-11 YH-H29W 350g 单层网布 54""",,蓝色126-21-11,Y
25FB01068,"表情粉154-77-21 WWDB0633 佳积布 54""",,表情粉154-77-21,Y
25FB01229,"蓝色126-21-11 佳积布 54"" 250g",,蓝色126-21-11,Y
25FB01233,"白色109-98-01 佳积布 54""250g",,白色109-98-01,Y
25FB01534,"黑色 139-18-00 WWDB0633 佳积布 54""180g",,黑色139-18-00,Y
25MS00961,"传统蓝 126-34-11 D027纹 250-260g 单层网布 54""",,传统蓝126-34-11,Y
25MS00962,"幻影紫 142-24-12 D027纹 250-260g 单层网布 54""",,幻影紫142-24-12,Y
25MS00963,"灰色 000-47-00 D027纹 250-260g 单层网布 54""",,灰色000-47-00,Y
25MS00966,"胜利红 009-39-36 D027纹 250-260g 单层网布 54""",,胜利红009-39-36,Y
25MS00967,"陀螺色 154-62-08 D027纹 250-260g 单层网布 54""",,陀螺色154-62-08,Y
25MS00968,"新灰色 031-78-00 D027纹 250-260g 单层网布 54""",,新灰色031-78-00,Y
25MS00969,"荧光桃 012-55-44 D027纹 单层网布54""",,荧光桃012-55-44,Y
25MS01088,"蓝色126-34-11 BK 单层网布200g 54""",,蓝色126-34-11,Y
25MS01117,"传统绿 059-40-11 D027纹 250-260g 单层网布 54""",,传统绿059-40-11,Y
25MS01121,"宁静蓝 123-79-06 D027纹 250-260g 单层网布 54""",,宁静蓝123-79-06,Y
25MS01381,"白色109-98-01 354纹 280-290g单层网布 54""",,白色109-98-01,Y
25MS01423,蓝色126-34-11 BK 单层网布54“,,蓝色126-34-11,Y
25MS01912,"传统蓝126-34-11 CL21056单层网布 54""",,传统蓝126-34-11,Y
25MS01919,"海盐色 佳积布网布54""250g",,海盐色036-90-02,Y
25MS01920,"海盐色036-90-02 200g WWDB0633网布 54""",,海盐色036-90-02,Y
25MS01922,"虚拟粉144-57-41 佳积布网布54""230G",,虚拟粉144-57-41,Y
25MS01923,"白色109-98-01 200g WWDB0633 网布 54""",,白色109-98-01,Y
25MS01936,"黑色139-18-00 200G BK网布54""",,黑色139-18-00,Y
25MS01940,白色109-98-01 YS-028  三层网54“ 耐黄,,白色109-98-01,Y
25MS01962,"黑色 139-18-00 YH-H29W 350g菱形单层网布54""",,黑色139-18-00,Y
25MS01963,"黑色 139-18-00 小椭圆三明治网布 54""",,黑色139-18-00,Y
25MS01975,"咖啡色028-24-06 K273 /CL24075 300g 单层网布 54""",,咖啡色028-24-06,Y
25MS01970,"斑鸠灰Alabaster 038-84-04 K273 /CL24075 300g 单层网布 54""",,斑鸠灰038-84-04,Y
25MS01967,月石色024-71-03 K273/CL24075  300g 单层网布 54“,,月石色024-71-03,Y
25FB01734,"灰色031-78-00 230g CK网布 54""",,灰色031-78-00,Y
20IM00810,"白色 佳积布 54"" 180g 耐黄",,白色,Y
24FB00518,"暖沙色(15-1214 TPG) 毛巾布 54""",,暖沙色15-1214TPG,Y
25MS01768,"古白色11-0105TPG YSK055纹 单层网布 54""",,古白色11-0105TPG,Y
25MS01771,"灰沙米13-1010TPG 200g 小米通布 54""",,灰沙米13-1010TPG,Y
25MS01843,"古白色11-0105TPG 80g 佳绩布54""",,古白色11-0105TPG,Y
25FB01038,"暗灰000-55-00 YS571 单层网布530g 54""",,暗灰000-55-00,Y
25FB01040,"暗灰000-55-00 YS5908小圆孔 三明治网布 380g 54""",,暗灰000-55-00,Y
25FB01048,"海盗黑155-31-00 FMD-F2-066 格子布 54""",,海盗黑155-31-00,Y
25FB01057,"蜡笔蓝120-25-18 YS571 单层网布 530g 54""",,蜡笔蓝120-25-18,Y
25FB01078,"朦胧绿051-64-04 YS571 单层网布 530g 54""",,朦胧绿051-64-04,Y
25FB01080,朦胧绿051-64-04 YS5908小圆孔 三明治网布 380g 54“,,朦胧绿051-64-04,Y
25MS00868,"黑色139-18-00 YY5983纹 380g 三明治网布 54""",,黑色139-18-00,Y
25MS00870,"白色109-98-01 YY5983纹 380g 三明治网布 54""",,白色109-98-01,Y
25MS00980,蓝色126-34-11 180g 丝光布 54“,,蓝色126-34-11,Y
25MS01005,粉色152-57-30  180g 丝光布 54“,,粉色152-57-30,Y
25MS01080,"元素粉159-77-06 D027纹 250-260g 单层网布 54""",,元素粉159-77-06,Y
25MS01093,"海蓝099-73-02 D027纹 250-260g 单层网布 54""",,海蓝099-73-02,Y
25MS01056,"土色034-67-06 D027纹 250-260g单层网布 54""",,土色034-67-06,Y
25MS01066,"传统绿072-26-10 D027纹 250-260g 单层网布 54""",,传统绿072-26-10,Y
25MS01154,"跋涉灰029-39-08 YS571 530g 网布 54""",,跋涉灰029-39-08,Y
25MS01182,"橄榄绿044-36-10 YS571 530g 网布 54""",,橄榄绿044-36-10,Y
25MS01264,"传统蓝126-34-11 YS571 530g 网布 54"" 防虹吸",,传统蓝126-34-11,Y
25MS01268,"传统蓝126-34-11 YS5908纹 380g 小圆孔三明治 54""防虹吸",,传统蓝126-34-11,Y
25MS01285,"海盗黑155-31-00 DJT1834纹 单层网布 54""",,海盗黑155-31-00,Y
25MS01287,"白色109-98-01 DJ132 240g POLYPAG 单层网布 54""",,白色109-98-01,Y
25MS01294,"橄榄绿044-36-10 YS5908纹 380g 小圆孔三明治 54""",,橄榄绿044-36-10,Y
25MS01331,"260g 黄色 037-77-37 BK-Q01单层网布 54""",,黄色037-77-37,Y
25MS01884,"竞争红014-48-36 CL24121 430g 三明治网布 54""",,竞争红014-48-36,Y
25MS01885,"竞争红014-48-36 CL24100 400g 三明治网布 54""",,竞争红014-48-36,Y
25MS01350,"黄色 043-90-14 260G BK-Q01单层网布 54""",,黄色043-90-14,Y
25MS01900,"暗黑色139-18-00 CL24100 400g三明治网布54"";;纸质补单号：6016",,暗黑色139-18-00,Y
25MS01932,"雾霾蓝 126-50-07 镂空圆孔YS0391纹 310-320g 单层网布 54""",,雾霾蓝126-50-07,Y
25MS01935,"海盐色 036-90-02  YSK2360纹 400g 双心三层网 59""",,海盐色036-90-02,Y
25MS01937,"海盐色036-90-02 DJ132网布  54""耐黄",,海盐色036-90-02,Y
25MS01938,"海盐色 036-90-02  镂空圆孔YS0391纹 310-320g 单层网布 54""",,海盐色036-90-02,Y
25MS01943,"白色 DJ132单层网布 54""耐黄",,白色,Y
25MS01983,"暗黑色139-18-00 CL24121 430g三明治网布54"";;纸质补单号：6016",,暗黑色139-18-00,Y
25MS01904,"白色109-98-01 CL24100 430g 三明治网布 54"" 耐黄",,白色109-98-01,Y
25MS01905,"白色109-98-01 CL24121 430g 三明治网布 54"" 耐黄",,白色109-98-01,Y
25MS01909,"表情粉154-77-21 CL24121 430g 三明治网布 54""",,表情粉154-77-21,Y
26MS00001,"表情粉154-77-21 CL24100 400g 三明治网布 54""",,表情粉154-77-21,Y
26MS00005,"蓝色ADWW CL24100 400g 三明治网布 54""",,蓝色ADWW,Y
26MS00006,"蓝色 ADWW CL24121 430g 三明治网布 54""",,蓝色ADWW,Y
25FB00853,"淡可可014-47-06 DJ132 240g POLYPAG单层网布 54""",,淡可可014-47-06,Y
25FB00987,"灰色000-47-00 YS5908纹 380g 小孔三明治网布 54""",,灰色000-47-00,Y
25FB01012,"合金灰000-47-00 YS571 单层网布 530g 54""",,合金灰000-47-00,Y
25FB00871,"黑色 180g 低弹平布 54""",,黑色,Y
25RF00166,"200G黑色 K208里布 54""",,黑色,Y
25MS01784,"餐厅棕19-0820TPG YS-2001 300g单层网布 54""",,餐厅棕19-0820TPG,Y
23MS00177,"黑色 YS-2001 300g 单层网布54""",,黑色,Y
26MS00009,"绿夹克19-6027 TPG 200g 佳积布54""",,绿夹克19-6027TPG,Y
26MS00010,"真灰色16-5102TPG 200G佳积布54""",,真灰色16-5102TPG,Y
26MS00011,"米土色12-0311TPG 200g 佳积布54""",,米土色12-0311TPG,Y
26MS00014,"靛青蓝19-4025TPG 200g 佳积布54""",,靛青蓝19-4025TPG,Y
WD004645,"130G 拿铁色丝光布54""",,15-1220TPG拿铁色,码
WD004728,"360-370G黑色 BH-0289方格压纹四弹布58""",,黑色,码
23MS01813,"极度灰(17-5104 TPG) YS-0731 三明治网布 54""",,极度灰17-5104TPG,Y
24FB01030,"8安 墨綠色(18-5610 TPG) 帆布 54""",,墨綠色18-5610TPG,Y
24MS01597,"黑夜藍(19-4023 TPG) YS-0731 三明治网布 54""",,黑夜藍19-4023TPG,Y
25FB01317,"白玉髓(12-4300 TPG) 180g 佳积布 54""",,白玉髓12-4300TPG,Y
25FB01320,"8安 暗橘茶(18-1355 TPG) 帆布 54""",,暗橘茶18-1355TPG,Y
25FB01322,"白玉髓(12-4300 TPG) 210D 尼龙布 54""",,白玉髓12-4300TPG,Y
25FB01562,"墨綠色(18-5610 TPG) 180g 佳积布 54""",,墨綠色18-5610TPG,Y
25FB01563,"极度灰(17-5104 TPG) 210D 尼龙布 54""",,极度灰17-5104TPG,Y
25FB01565,"黑夜藍(19-4023 TPG) 180g 佳积布 54""",,黑夜藍19-4023TPG,Y
25FB01566,"210D 黑夜藍(19-4023 TPG) 尼龙布 54""",,黑夜藍19-4023TPG,Y
25FB01567,"8安 霜雲杉(18-5622 TPG) 帆布 54""",,霜雲杉18-5622TPG,Y
25FB01688,"白玉髓(12-4300 TPG) YS-0731 三明治网布 54""",,白玉髓12-4300TPG,Y
25MS00977,蓝色126-34-11 YS15365条纹三明治 520-550g 54“,,蓝色126-34-11,Y
25MS01003,粉色152-57-30 YS15365条纹三明治 520-550g 54“,,粉色152-57-30,Y
25MS01806,"原始白11-0606TPG YS-2001 300g单层网布 54""",,原始白11-0606TPG,Y
25MS01807,"亮白色11-4001TPG K208 200g 里布 54"" 耐黄",,亮白色11-4001TPG,Y
WD004738,"230G 深灰色K209网布54""",,深灰色,码
WD004739,"230G 竹绿色K209网布54""",,竹绿色,码
WD004740,"230G 象牙白色K209网布54""",,象牙白色,码
WD004750,"300G田园绿色提花天鹅绒54""",,田园绿色,码
WD004751,"300G象牙白色提花天鹅绒54""",,象牙白色,码
WD004764,"230G深紫色莱卡布54""",,19-2524TPG深紫色,码
17FB00858,"白色 佳积布 54"" 180g",,白色,Y
25FB01029,"米黄 038-90-04 佳积布 54""250g",,米黄038-90-04,Y
25FB01032,"淡红色 016-50-19 佳积布 54""250g",,淡红色016-50-19,Y
25MS00964,"空灵蓝 127-36-35 D027纹 单层网布 260g 54""",,空灵蓝127-36-35,Y
25MS00965,"米黄 038-90-04 D027纹 250-260g 单层网布 54""",,米黄038-90-04,Y
