supplier_name,receipt_date,product_code,product_name,received_qty,unit,related_external_order_no
荣翔/大丰,4/13,23MS02214,"火红色18-1664TPG 200g 小米通布 54""",344.090909090909,Y,ALCPO2507691
宏溢/金宏盛,4/12,23MS02211,"海藻蓝19-4024TPX YSK055纹 单层网布 54""",510.75,Y,ALCPO2507691
荣翔/大丰,4/11,23MS02218,"海藻蓝19-4024TPX 200g 小米通布 54""",344.090909090909,Y,ALCPO2507691
尚好,4/29,24FB01420,"快活绿18-6030TPG 300D 粗纹牛津布 54""",1128,Y,ALCPO2507691
宏溢/金宏盛,4/12,23MS02122,"白色11-0601TPG YSK055纹 单层网布 54""",204.5,Y,ALCPO2507691
永顺,4/17,24FB01421,"黑色19-0303TPG 300D 粗纹牛津布 54""",505,Y,ALCPO2507691
荣翔,4/14,23MS02213,"米白色11-0103TPG 200g 小米通布 54""",622.272727272727,Y,ALCPO2507691
荣翔,4/3,23MS02212,"白色11-0601TPG 200g 小米通布54""",114.090909090909,Y,ALCPO2507691
永顺/金宏盛,4/23,24FB01419,"火红色18-1664TPG 300D 粗纹牛津布 54""",1143,Y,ALCPO2507691
福泽,4/15,24FB01423,"米白色11-0103TPG 210D 加密牛津布 54""",282,Y,ALCPO2507691
永顺,4/17,24FB01427,"米白色11-0103TPG 300D 粗纹牛津布 54""",113,Y,ALCPO2507691
峰星,4/13,WB6769,"300G 白色提花天鹅绒54""",838.666666666667,码,4510188855
峰星,4/9,WD001135,"180G 白色丝光布54""",145,码,4510188855
荣翔,4/16,WD001136,"200G白色D01网布54""",763,码,4510188855
金宏盛,4/25,WS000496,"300G白色ZSQ21-002三明治网布54""",706.25,码,4510188855
盛玮/大丰,4/12,24IM00376,"紫色2092U DSK01 经编佳绩布54"" 240g",134.8,Y,ALCPO2507812
宏境,4/19,22MS01036,"黑色 YS360纹 350g 大星点弹力网布 54""",58.8571428571429,Y,ALCPO2507801
盛玮,4/16,23IM00166,"黑色 DSK01 经编佳绩布 54""240g",568.8,Y,ALCPO2507801
宝辉,4/17,21FB00202,"黑色 180g 丝光布  54""",38.8888888888889,Y,ALCPO2507801
宝辉,6/4,21FB00202,"黑色 180g 丝光布  54""",22.2222222222222,Y,ALCPO2507801
双锦,4/7,24IM00184,"黑色 DSK01 经编佳绩布 54"" 180平方克/250码克",24,Y,ALCPO2507801
宝胜/金宏盛,4/19,24MS00916,"乌黑色19-0303TPG YS360纹 350g大星点弹力网布 54""",214.857142857143,Y,ALCPO2507801
大顺,4/15,24FB00336,"黑色 短毛绒 54""",215,Y,ALCPO2507801
峰星,4/12,24FB01068,"燕麦色14-1208TPG 180g 丝光布54""",22.2222222222222,Y,ALCPO2507801
峰星,6/3补单,24FB01068,"燕麦色14-1208TPG 180g 丝光布54""",11,Y,ALCPO2507801
大顺,4/15,24FB01371,"燕麦色14-1208TPG 短毛绒 54""",113,Y,ALCPO2507801
金宏盛,5/5,23MS00424,"黑色 YS5212T纹 420g 三层网布44""",72.6315789473684,Y,ALCPO2507801
日新,4/20,24MS01742,黑色 2Y044纹 255g/m2 单层网纱（雾面哑光）,80.5,Y,ALCPO2507801
泉亿/泓大,4/28,24MS01743,燕麦色14-1208TPG 2Y044纹255g/m2 单层网纱（雾面哑光）,52.5,Y,ALCPO2507801
宝胜/金宏盛,4/23,24MS01385,"毛毛灰14-4500TPG YS360纹 350g大星点弹力网布 54""",251.428571428571,Y,ALCPO2507801
双锦,5/4,WJ000300,"150G黑色佳积布54""",339.333333333333,码,4510189328
佳盛,4/9,23FB00472,"黑色 弹力鸡皮绒 54""",12,Y,ALCPO2507907
三友,4/5,WB12252,"棕色10安帆布54""",194.663167104112,Y,4510181004
宏溢/金宏盛,4/12,24MS02103,"黑色139-18-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",305.757575757576,Y,AHJPO2520930
盛玮,4/7,17IM00337,"佳绩布120g54""黑色",4046.15384615385,Y,ALCPO2507984
盛玮,4/7,20IM00391,"佳绩布120g54""白色",2044.16666666667,Y,ALCPO2507984
峰星,4/7,22MS00311,"黑色 K107 250g 单层网布 54""",528.4,Y,ALCPO2507984
盛玮,4/17,24IM00126,"白色 佳绩布 54""120g防虹吸",1446.66666666667,Y,ALCPO2507984
信和,4/11,WS001385,"300G白色5707三明治54""",47,码,4510189747
信和,4/11,WS001386,"300G黑色5707三明治54""",6,码,4510189747
峰星,4/12,24FB01309,"暖沙色15-1214TPG 天鹅绒 54""",22.6666666666667,Y,ALCPO2508399
峰星,4/19,25FB00201,白色 150g 天鹅绒 54“,8.66666666666667,Y,ALCPO2508399
南方信亿/,4/17,,400g/码 D553白色透孔网布  54〃,83.3333333333333,码,J20250407001
联盛/莆田,4/12,WS001365,"300G 佳宝蓝色YS2975三层网54""",15,码,4510190025
博祥/金宏盛,3/23,,YS-K033 粉色双层网布  54〃,122.833333333333,码,J20250302005
博祥/金宏盛,4/18,,YS-K033 米白色双层网布  54〃,297.166666666667,码,J20250302005
双辉,3/9,,HSW32 P6纹 棕色单层网布  56〃,1002.8,码,J20250302005
博祥/金宏盛,3/17,,YS-K033 浅灰色双层网布  54〃,112.333333333333,码,J20250302005
博祥/金宏盛,4/18,,YS-K033 白色双层网布  54〃,133,码,J20250302005
双辉,3/10,,HSW32 P6纹 白色单层网布  56〃,799.6,码,J20250302005
博祥/金宏盛,4/19,,YS-K033 蓝色双层网布  54〃,149.333333333333,码,J20250302005
双辉,3/9,,HSW32 P6纹 米白色单层网布  56〃,1592.4,码,J20250302005
博祥/金宏盛,3/17,,YS-K033 红色双层网布  54〃,95.8333333333333,码,J20250302005
博祥/金宏盛,4/24,,YS-K033 粉色双层网布  54〃,90.8333333333333,码,J20250302006
博祥/金宏盛,4/24,,YS-K033 浅灰色双层网布  54〃,91.6666666666667,码,J20250302006
博祥/金宏盛/大丰,4/20,,YS-K033 红色双层网布  54〃,63.6666666666667,码,J20250302006
金宏盛,4/13,,菱形单网,738.823529411765,Y,
金宏盛,5/21,,菱形单网,228.235294117647,Y,
荣翔,4/20,WK000197,"TPG-11-0601白色280GK20854""",434.642857142857,码,4510191199
宏溢/金宏盛,4/21,,"白色109-98-01 镂空圆孔YS0391纹 310-320g 单层网布 54""",188.181818181818,码,系统升级还没给订单
峰星,4/16,WB10742,"黑色300G提花天鹅绒54""",99.3333333333333,码,4510191154
峰星,4/25,WB6769,"300G 白色提花天鹅绒54""",575.333333333333,码,4510191154
双锦/大丰,4/20,WD003032,"230G 南极灰色K209网布54""",205,码,4510191154
双锦,4/28,WD003035,"230G 黑色K209网布54""",416.25,码,4510191154
双锦,4/29,WD003532,"230G白色D02网布54""",67.9166666666667,码,4510191154
泉亿,4/26,WD003533,"230G黑色D02网布54""",161.328125,码,4510191154
龙林/金宏盛,4/22,WS001219,"360-380G 南极灰色YS2167R三层网布高温预缩54""",304.736842105263,码,4510191154
龙林,4/23,WS001223,"360-380G 黑色YS2167R三层网布高温预缩54""",154.473684210526,码,4510191154
双锦,4/21,22FB00235,白色 235g （健康布）加密针织布 54’,228.181818181818,Y,系统升级还没给订单
宏溢/金宏盛,4/24,,"火红色18-1664TPG YSK055纹 单层网布 54""",326.5,Y,系统升级还没给订单
宏溢/金宏盛,4/22,,"海藻蓝19-4024TPX YSK055纹 单层网布 54""",191,Y,系统升级还没给订单
峰星,4/19,,"古白色11-0105TPG YS1066纹 230g 平布 54""",444.347826086957,Y,系统升级还没给订单
宏溢/金宏盛,4/22,,"黑色19-0303TPG YSK055纹 单层网布 54""",251.25,Y,系统升级还没给订单
铭超,4/17,,"浅香槟金11-0104TPG 色丁布 54""",45,Y,系统升级还没给订单
峰星,4/20,,"黑色 YS1066纹 230g 平布 54""",506.086956521739,Y,系统升级还没给订单
永顺/金宏盛,4/26,,"火红色18-1664TPG 300D 粗纹牛津布 54""",429,Y,系统升级还没给订单
福泽,4/17,,"米白色11-0103TPG 210D 加密牛津布 54""",30,Y,系统升级还没给订单
福泽,4/17,,"快活绿18-6030TPG 210D 加密牛津布 54""",35,Y,系统升级还没给订单
荣翔/金宏盛,4/23,,"米白色11-0103TPG 200g 小米通布 54""",484.545454545455,Y,系统升级还没给订单
尚好,4/29,,"蓝色 300D 粗纹牛津布 54""",1140,Y,系统升级还没给订单
野马,4/25,,"蓝色 210D 加密牛津布 54""",97,Y,系统升级还没给订单
荣翔/泓大,4/21,,"蓝色 200g 小米通布 54""",128.636363636364,Y,系统升级还没给订单
双锦/大丰,4/20,WD003033,"230G 米白色K209网布54""",102.5,码,4510191527
双辉,4/17,WJ000468,"180G白色佳积布58""",139.444444444444,码,4510191527
龙林/金宏盛,4/18,WS001221,"360-380G 米白色YS2167R三层网布高温预缩54""",175.789473684211,码,4510191527
三友,4/18,WB12252,"棕色10安帆布54""",298,码,4510191556
盛玮,4/16,,"D01网布54""",17.5,码,K25223/225
联盛/金宏盛,4/21,,九孔三明治450克,638.5,码,K-25210黑色
华宇,4/24,,"黑色 YS2159纹 450g 三明治网布 54""",285.111111111111,码,系统升级还没给订单
日新发,4/20,,"黑色 YS003纹 380g 三明治网布 54""",34,码,系统升级还没给订单
荣翔,4/20,,"黑色 230g CK网布 54"" 上防脱纱",213.2,码,系统升级还没给订单
华宇/金宏盛,4/26,,灰色4276C YS2159纹 450g 三明治网布 54,110.666666666667,码,系统升级还没给订单
兴林/大丰,4/23,,"灰色4276C YS003纹 380g 三明治网布 54""",21.0526315789474,码,系统升级还没给订单
华宇,4/24,,紫色256C YS2159纹 450g 三明治网布 54,529.333333333333,码,系统升级还没给订单
兴林/大丰,4/25,,"紫色256C YS003纹 380g 三明治网布 54""",84.2105263157895,码,系统升级还没给订单
荣翔/金宏盛,4/21,,"紫色256C 230g CK网布 54""",472.4,码,系统升级还没给订单
华宇/金宏盛,4/27,,"绿色324C YS2159纹 450g 三明治网布 54""",91.5555555555556,码,系统升级还没给订单
荣翔/大丰,4/23,,"绿色324C 230g CK网布 54""",120,码,系统升级还没给订单
联盛/喷色,5/12,,三明治网YS0803,50.3030303030303,Y,
联盛/泓大,5/11,,三明治网YS0803,29.0909090909091,Y,
双锦/大丰,4/26,WD003515,"180G紫红色 K209网布55""",137.777777777778,码,4510191819
广益,5/8,,13117黑色飞织面8.5,200,双,4510192068
鑫达盛,4/18,WD000392,200G黑色莱卡布54”,169.583333333333,码,4510192078
一坊,4/30,,"深灰(18-0201 TPG) 三明治网布 54""",64,码,系统升级还没给订单
联盛,4/25,,"白色 三明治网布 54""",13.9473684210526,码,系统升级还没给订单
四海,4/29,,"8安 黑夜藍(19-4023 TPG) 帆布 54""",43,码,系统升级还没给订单
盛玮/勇宏,4/28,,200-220g/码浅灰色佳绩布字母分化56〃,50,码,J20250418001
双辉/快捷,4/22,,"黑色 D01 230g  网布54""  防虹吸",226.086956521739,码,AHJPO2525353
峰星/勇宏,4/23,,"白色 220g 低弹平布 54"" 分化黑色+橘色16-1462TPX图案",150,码,AHJPO2525353
联盛/金宏盛,4/21,,"明亮白(11-0601 TPG) YS-0731 三明治网布 54""",256.315789473684,码,系统升级还没给订单
宏溢/金宏盛,4/29,,"精灵绿18-6022TPG YSK055纹 单层网布 54""",562.25,码,
峰星,4/20,,"白色11-0601TPG YS1066纹 230g平布 54""",506.086956521739,码,系统升级还没给订单
盛玮/金宏盛,4/29,,"精灵绿18-6022TPG 佳绩布 54""",970,码,系统升级还没给订单
三友,4/20,WB12252,"棕色10安帆布54""",308,码,4510192365
双辉,4/28,WD001667,230G/Y 白色K208网布54″耐汗,448.260869565217,码,4510192787
双辉,4/29,WD001668,230G/Y 黑色K208网布54″耐汗,674.347826086957,码,4510192787
盛玮,5/19,23FB01063,"黑色 毛巾布 54"" 260g",937.2,码,AHJPO2528063
盛玮,5/19,23FB01064,"绿色AF9E 毛巾布 54"" 260g",384,码,AHJPO2528063
华宇,5/15,23MS01968,"米褐色17-1316TPG  CL22045  三明治网布 550g 54""",681.206896551724,码,AHJPO2528063
盛玮,5/17,22IM00411,"白色 佳积布 54"" 120g 耐黄",3989.16666666667,码,AHJPO2528063
盛玮,5/17,25FB00478,"月石色024-71-03 毛巾布 54"" 250g",394,码,AHJPO2528063
联盛/华科,5/20,25MS00425,黑色139-18-00 CL22149纹 三层网,771.75,码,AHJPO2528063
盛玮,5/17,25FB00494,"深栗色011-26-21 毛巾布 54"" 250g",385.2,码,AHJPO2528063
盛玮,5/30,25FB00498,"气味紫16-3911TPG 250g 毛巾布 54""",634.4,码,AHJPO2528063
盛玮,5/19,25MS00430,"米白11-4300TPG 毛巾布 54"" 250g",1237.2,码,AHJPO2528063
华宇,5/24,24MS00570,"白色109-98-01 CL24029三层网  54"" 550g",498.909090909091,码,AHJPO2528063
华宇,5/15,25MS00407,"白色109-98-01 CL22045三层网  54"" 550g",640.689655172414,码,AHJPO2528063
盛玮,5/14,24FB00100,"灰色ADHD毛巾布 250g 54""",1200,码,AHJPO2528063
盛玮,5/30,24FB00100,"灰色ADHD毛巾布 250g 54""",1019.6,码,AHJPO2528063
华宇,6/4,24MS00204,"灰色ADHD CL24029三层网  54"" 550g",659.818181818182,Y,AHJPO2528063
华宇,6/4,24MS00205,"灰色ADHE CL24029 550g 三层网 54""",430.181818181818,Y,AHJPO2528063
华宇,6/11,25MS00431,"米白11-4300TPG CL24029 550g 三层网 54""",1193.09090909091,Y,AHJPO2528063
双锦,4/25,22FB00235,"白色235g  （健康布）加密针织布54""",894.242424242424,Y,ALCPO2507707
双锦,4/25,22FB00271,"黑色235g  （健康布）加密针织布54""",469.393939393939,Y,ALCPO2507707
峰星/金宏盛,4/28,22MS00310,"白色 K107 250g 单层网布 54""",453.6,Y,ALCPO2507707
盛玮,4/25,24IM00029,"黑色19-0303TPG 佳绩布 54""80g",1253,Y,ALCPO2507707
盛玮/金宏盛,4/28,24IM00031,"火红色18-1664TPG 佳绩布 54""80g",978,Y,ALCPO2507707
荣翔/大丰,4/28,WK000152,"230G/Y 极致灰17-5104TPG K208网布54""",112.608695652174,码,4510193276
联盛,4/25,WS000589,"420G/Y 白色 YS028三明治54""",38.5,码,4510193276
鑫茂,4/29,,"8安 古沙色（15-1314 TPG） 帆布 54""",2172,码,
联盛/金宏盛,4/28,,"明亮白(11-0601 TPG) YS-0731 三明治网布 54""",301.052631578947,码,
峰星,5/8,,"灰黑色Jet Black 19-0303TPX D027纹 250-260g 单层网布 54""",1022.30769230769,码,
盛玮,5/6,,"蓝灰色Soft Slate 106-55-05 佳积布 54"" 250g",508,码,
龙林,4/28,WD002113,"380G光亮白色YS5736网布54""",1,码,4510193729
鑫达盛/莆田,5/15,WD002119,"350G 宝瓶蓝色 拉毛四面弹54""",5,码,4510193729
龙林,4/28,WD002122,"380G玛瑙黑色YS5736网布54""",1,码,4510193729
铭超,4/29,,"浅香槟金11-0104TPG 色丁布 54""",3,码,
宏溢/金宏盛,5/5,,"白色11-0601TPG YSK055纹 单层网布 54""",186.75,码,
荣翔/大丰,4/29,WK000224,"TPG-11-1005杏色 280GK208 54""",5,码,4510193818
双锦,4/29,WJ000300,"150G黑色佳积布54""",171.333333333333,码,4510193809
宏溢/华科,5/21,25MS00398,"黑色139-18-00 YS571 单层网布 530g 54""防虹吸",92.8301886792453,Y,AHJPO2526816
华融/华科,5/19,25MS00409,黑色139-18-00 YS5908小圆孔 三明治网布 380g 防虹吸,26,Y,AHJPO2526816
双辉,5/12,25MS00410,"黑色139-18-00 YS7077 单层网布 54"" 防虹吸",9,Y,AHJPO2526816
海辉/莆田,5/18,25FB00461,"红色009-39-36 FMD-F2-066 格子布 54”防虹吸""",8,Y,AHJPO2527932
宏溢/金宏盛/大丰/华科,5/18,25MS00397,"灰色000-64-00 YS571 网布 530g 54""防虹吸",98.1132075471698,Y,AHJPO2527932
海辉/莆田,5/18,25FB00465,休闲蓝115-61-07 FMD-F2-066 格子布 54”防虹吸,8,Y,AHJPO2527932
宏溢/金宏盛/大丰,5/18,25MS00402,"暮光蓝119-35-20 YS571 网布 530g 54""防虹吸",98.1132075471698,Y,AHJPO2527932
海辉/莆田,5/18,25FB00472,紫色136-81-08 FMD-F2-066 格子布 54”防虹吸,8,Y,AHJPO2527932
宏溢/金宏盛/大丰/华科,5/21,25MS00404,"砂砾灰027-51-04 YS571 网布 530g 54""防虹吸",75.2830188679245,Y,AHJPO2527932
宏溢/大丰/华科,5/17,25MS00406,"深灰029-39-08 YS571 网布 530g 54""防虹吸",39.622641509434,Y,AHJPO2527932
华宇/华科,5/30,25MS00365,"黑色139-18-00 YS22507小圆孔三明治网布 380g 54""",221.315789473684,Y,AHJPO2526816
华宇/华科,5/21,25MS00366,"蓝色126-21-11 YS22507小圆孔三明治网布 380g 54""",184.736842105263,Y,AHJPO2526816
华宇/华科,5/17,25MS00367,"白色109-98-01 YS22507 380g 小圆孔三明治 54"" 耐黄",20,Y,AHJPO2526829
荣翔,5/5,WB16499,"220G 亮白色佳积布CY-D220 JERSEY （100% RECYCLE POLYESTER）58""",451.363636363636,码,4510193825
盛玮,5/11,WJ000029,"180G深蓝色佳积布58""",702.222222222222,码,4510193825
荣翔,5/5,WJ000266,"120G 棕色佳积布54""",85.3333333333333,码,4510193825
宏溢/金宏盛,5/7,24IM00363,"灰白色Mist Grey 017-79-00 经编佳积布 46"" 150平方克",489.444444444444,码,AHJPO2521172
三友,4/28,WB12252,"棕色10安帆布54""",200.131233595801,码,4510193972
鑫达盛,4/30,WD001721,"250G/Y 奶油色11-0103TPG半光莱卡布54""",14,码,4510194086
荣翔/大丰,5/6,24MS02152,"浅土棕 HSW32 P6纹 单层网布54""",130.434782608696,Y,ALCPO2508512
鸿顺,4/30,24IM00265,"卡其色 佳绩布 54"" 80g",474,Y,ALCPO2508512
荣翔,5/6,23MS00029,"黑色 HSW32 P6纹 单层网布54""",319,Y,ALCPO2508512
荣翔/大丰,5/5,24MS00618,"米白色11-0701TPG HSW32 P6纹 单层网布 54""",240,Y,ALCPO2508512
峰星,5/8,24FB01169,"卡其色 YS1066纹 230g 平布54""",437.826086956522,Y,ALCPO2508512
宏溢/金宏盛,5/7,24MS01986,"卡其色 YSK055纹 单层网布54""",423.5,Y,ALCPO2508512
荣翔/大丰,5/5,24MS02150,"卡其色 200g 小米通布 54""",116.363636363636,Y,ALCPO2508512
荣翔,5/14,24MS02151,"传统蓝16-4127TPG 200g 小米通布 54""",455.454545454545,Y,ALCPO2508512
双锦,4/30,22FB00235,"白色235g  （健康布）加密针织布54""",387.5,Y,ALCPO2508541
宏溢/金宏盛,5/8,,"精灵绿18-6022TPG YSK055纹 单层网布 54""",336.25,Y,
泰盛/大丰,5/21,WD003742,"YS2323 19-0508深灰色猫舌布54""",40,码,4510194683
泰盛,5/10,WD003743,"YS2323米白色猫舌布54""",72,码,4510194683
泰盛,5/10,WD003744,"YS2323黑色猫舌布54""",30,码,4510194683
双辉,5/8,,180g/码 蓝色佳绩布  56〃,687.222222222222,码,J20250430002
盛玮/华科,5/14,,180g/码 米色佳绩布  56〃,424.444444444445,码,J20250430002
盛玮,5/5,WB11680,"250G 白色佳积布54""",573.6,码,4510194990
峰星/大丰,5/8,,"粉色12-2905TPG 240g 丝光布 54""",134.166666666667,码,
峰星,5/7,,"黑色 丝光布 54""",115,码,
峰星/大丰,5/16,,米白色11-0103TPG  240g 丝光布 54,263.181818181818,码,
伟鑫,5/4,WD003293,"220G 蕾丝白色亚光四面弹54""",18,码,4510195414
盛玮,5/11,23FB00293,"白色 120g 佳积布 54""",1419.16666666667,Y,AHJPO2523739
宏溢/华科,5/18,24MS02007,"白色109-98-01 354纹 280-290g 单层网 54""",3399.64912280702,Y,AHJPO2523739
宏溢/华科,5/25,24MS02008,"黑色139-18-00 354纹 280-290g 单层网 54""",1155,Y,AHJPO2523739
宏溢/金宏盛,5/11,24MS02114,"胜利蓝Vector Navy 126-21-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",362.727272727273,Y,AHJPO2523739
荣翔,5/22,24MS02165,"雾粉色Frosted Berry 152-85-11 LY-YG1190/YS1190纹 250g 小四方泡布 54""",371.851851851852,Y,AHJPO2523739
盛玮,5/14,24MS02174,"黑色139-18-00 K208 240g BK网布 54""",2027.6,Y,AHJPO2523739
盛玮,5/14,24MS02191,"复古红Retro Red 011-27-26 K208 240g BK网布 54""",1052.08333333333,Y,AHJPO2523739
盛玮,5/27,25FB00250,"黑色 DJT-1834 单层网布 54""",2561.81818181818,Y,AHJPO2523739
盛玮,5/29,25FB00259,"米白036-90-02 DJT1834纹 单层网布 54""",1571.90476190476,Y,AHJPO2523739
宏溢/金宏盛,5/23,25MS00312,"米白036-90-02 YH M 354纹 280-290g 单层网布 54""",439.285714285714,Y,AHJPO2523739
双辉大丰,5/8,WK000155,"230G/Y 黑灰18-0306TPG K208网布54""",113.04347826087,码,4510195541
联盛,5/9,WS000589,"420G/Y 白色 YS028三明治 54""",18.25,码,4510195541
盛玮,5/14,WS001431,"320G 白色YSD137加厚内里布54""",474.6875,码,4510195550
盛玮,5/9,WS001432,"320G 黑色YSD137加厚内里布54""",611.875,码,4510195550
峰星/勇宏,5/6,24MS00037,"白色 220g 低弹平布 54"" 分化黑色+橘色16-1462TPX图案",153,Y,AHJPO2524610
荣翔/大丰,5/10,WK000224,"TPG-11-1005杏色 280GK208 54""",108.928571428571,码,4510195727
峰星,5/11,21FB00202,"黑色 180g 丝光布 54""",155,Y,AHJPO2524794
裕泰/金宏盛,5/17,25FB00279,"黑色139-18-00 条纹 三明治网布 54""",242.407407407407,Y,AHJPO2524794
裕泰/金宏盛,5/29,25FB00276,"灰色03 Grey-3 000-55-00 条纹 三明治网布 54""",501.132075471698,Y,AHJPO2524794
英利明/莆田染,,25FB00278,"灰色000-55-00 180g 丝光布 54""",26,Y,AHJPO2524794
峰星,5/11,24MS02074,"胜利蓝Vector Navy 126-21-11 D027纹 250-260g 单层网布 54""",649.230769230769,Y,AHJPO2524794
联盛/华科,5/12,24MS02130,"黑色139-18-00 XF8021纹 350g/Y 三明治网布 54""",1774.85714285714,Y,AHJPO2524794
峰星,5/11,24MS02026,"黑色139-18-00 D027纹 250-260g 单层网布 54""",1021.92307692308,Y,AHJPO2524867
荣翔,5/6,,"黑色 230g CK网布 54""",123.2,Y,
日新发,5/6,,"黑色 YS003纹 380g 三明治网布 54""",5,Y,
泓大,5/9,,"灰色4276C 230g CK网布 54""",43.4782608695652,Y,
盛玮,5/22,WS001431,"320G 白色YSD137加厚内里布54""",120.645161290323,码,4510196008
盛玮,5/21,24MS02182,"优秀蓝Optimum Blue 118-34-36 K208 240g BK网布 54""",411.666666666667,Y,AHJPO2521187
峰星,5/19,24MS02077,"制服蓝Uniform Blue AF9Q D027纹 250-260g 单层网布 54""",520.384615384615,Y,AHJPO2521187
客富/金宏盛,5/21,24MS02110,"月色Moon 120-84-00 YSK2360纹 400g 双心三层网 59""",256.5,Y,AHJPO2521187
宏溢/金宏盛,5/10,24MS02115,"月色Moon 120-84-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",533.030303030303,Y,AHJPO2521187
客富/金宏盛,5/23,24MS02111,"柔软蓝Soft Blue 112-75-11 YSK2360纹 400g 双心三层网 59""",245,Y,AHJPO2521187
宏溢/金宏盛,5/12,24MS02112,"柔软蓝Soft Blue 112-75-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",225.757575757576,Y,AHJPO2521187
客富/金宏盛,5/23,24MS02106,"灰白色Mist Grey 017-79-00 YSK2360纹 400g 双心三层网 59""",250,Y,AHJPO2521187
宏溢/金宏盛,5/11,24MS02113,"灰白色Mist Grey 017-79-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",305.151515151515,Y,AHJPO2521187
盛玮,5/18,24MS02173,"白色109-98-01 K208 240g BK网布 54""",496,Y,AHJPO2521187
联盛,5/19,24MS02131,"白色109-98-01 XF8021纹 350g/Y 三明治网布 54""",35.4285714285714,Y,AHJPO2521187
宏溢/金宏盛,5/11,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g 单层网布 54""",223.939393939394,Y,AHJPO2521187
峰星,5/20,24MS02076,"红岩色Sedona Rose AF2A D027纹 250-260g 单层网布 54""",543.6,Y,AHJPO2521187
客富/金宏盛,5/21,24MS02109,"胜利蓝Vector Navy 126-21-11 YSK2360纹 400g 双心三层网 59""",241.75,Y,AHJPO2521187
峰星/大丰,5/11,,"灯黄色16-0632TPG 丝光布54""180g",22.2222222222222,Y,
荣翔/大丰,5/14,,"巴巴棕19-1518TPG k106 经编里布54""220g",242,Y,
宏溢/华科,5/21,24MS02007,"白色109-98-01 354纹 280-290g 单层网 54""",731.034482758621,Y,AHJPO2525902
宏溢/华科,5/22,24MS02008,"黑色139-18-00 354纹 280-290g 单层网 54""",361.071428571428,Y,AHJPO2525902
盛玮,5/23,25FB00250,"黑色 DJT-1834 单层网布 54""",1869.54545454545,Y,AHJPO2525902
盛玮,5/27,25FB00440,"海军绿056-35-06 DJT1834纹 单层网布 54""",1174.09090909091,Y,AHJPO2525902
